,loss,accuracy,recall,precision,AUROC,AUPRC,f1_score,balanced_accuracy,specificity,miss_rate,fall_out,mcc,tp/t,fp/t,tn/t,fn/t,negative_predictive_value,false_discovery_rate,false_omission_rate,prevalence_threshold,threat_score,fowlkes_mallows_index,informedness,markedness,LR_pos,LR_neg,DOR,run_type,model_name,holdout_number
0,0.3792465031147003,0.8221741318702698,0.5208588242530823,0.7070773839950562,0.8745023608207703,0.6899509429931641,0.5998479127883911,0.7233269810676575,0.9257951378822327,0.4791412055492401,0.07420488446950912,0.4983310103416443,0.13328494131565094,0.05521626025438309,0.6888891458511353,0.12260963022708893,0.8489096760749817,0.29292258620262146,0.1510903388261795,0.2740192711353302,0.42841628193855286,0.7233269810676575,0.6068669557571411,0.5559870600700378,7.019189357757568,0.5175455212593079,2.6143743991851807,train,MMNN,5
1,0.3944748342037201,0.8110827207565308,0.49569639563560486,0.679356575012207,0.8627305030822754,0.6554715037345886,0.573173463344574,0.7076194882392883,0.9195425510406494,0.5043035745620728,0.08045744895935059,0.4649807810783386,0.12684586644172668,0.05986884981393814,0.6842368841171265,0.1290484070777893,0.8413245677947998,0.32064342498779297,0.1586754471063614,0.2871803045272827,0.4017121195793152,0.7076194882392883,0.5803056359291077,0.5206811428070068,6.16096830368042,0.5484286546707153,2.4202001094818115,test,MMNN,5
0,0.3941081762313843,0.8128504157066345,0.5570010542869568,0.6588950157165527,0.8611047863960266,0.6539226770401001,0.6036785840988159,0.7289184331893921,0.9008358716964722,0.4429989755153656,0.09916409850120544,0.485220730304718,0.142533540725708,0.07378854602575302,0.6703168749809265,0.11336103081703186,0.8553473949432373,0.34110501408576965,0.1446525752544403,0.2967347204685211,0.4323349595069885,0.7289184331893921,0.6058095693588257,0.51424241065979,5.616957187652588,0.4917643070220947,2.6889262199401855,train,MMNN,6
1,0.3929192125797272,0.8153876662254333,0.5635759234428406,0.6641309261322021,0.8617760539054871,0.6583031415939331,0.6097354292869568,0.7327802181243896,0.9019845128059387,0.4364241063594818,0.09801547229290009,0.49272504448890686,0.14421585202217102,0.0729338750243187,0.6711718440055847,0.11167842894792557,0.8573437929153442,0.33586907386779785,0.14265617728233337,0.2943004071712494,0.4385751187801361,0.7327802181243896,0.6117909550666809,0.5214747190475464,5.749861240386963,0.4838487207889557,2.7422373294830322,test,MMNN,6
0,0.3933764696121216,0.8130756616592407,0.6353499293327332,0.6346050500869751,0.8627263307571411,0.6596307158470154,0.6349772810935974,0.7547723650932312,0.8741948008537292,0.36465007066726685,0.12580519914627075,0.5093487501144409,0.1625826060771942,0.09361233562231064,0.6504930853843689,0.09331197291612625,0.8745478391647339,0.3653949499130249,0.1254521906375885,0.307949960231781,0.465177059173584,0.7547723650932312,0.634977400302887,0.509152889251709,5.050263404846191,0.41712674498558044,3.077843189239502,train,MMNN,7
1,0.3872951567173004,0.8179406523704529,0.645735502243042,0.643846333026886,0.8678790926933289,0.6686577796936035,0.6447895169258118,0.761448323726654,0.8771611452102661,0.3542644679546356,0.12283888459205627,0.5223948359489441,0.16524001955986023,0.09140511602163315,0.6527006030082703,0.09065425395965576,0.8780471086502075,0.3561536967754364,0.12195286154747009,0.3036960959434509,0.4757855236530304,0.761448323726654,0.6447902321815491,0.5218934416770935,5.256763935089111,0.40387609601020813,3.1919631958007812,test,MMNN,7
0,0.35339125990867615,0.8395199179649353,0.5981806516647339,0.7263926863670349,0.8927743434906006,0.7379984259605408,0.6560815572738647,0.7603480815887451,0.9225154519081116,0.4018193483352661,0.07748457044363022,0.5571314692497253,0.15307117998600006,0.05765668675303459,0.6864487528800964,0.10282339155673981,0.8697237968444824,0.2736073136329651,0.13027621805667877,0.2646559774875641,0.4881855249404907,0.7603480815887451,0.659176766872406,0.5961164832115173,7.719987392425537,0.435569167137146,3.172717332839966,train,MMNN,8
1,0.3895529806613922,0.8138859868049622,0.5442097187042236,0.6671462655067444,0.8642937541007996,0.668159008026123,0.599439799785614,0.725417971611023,0.906626284122467,0.45579031109809875,0.09337369352579117,0.48406505584716797,0.13926014304161072,0.06947990506887436,0.674625813961029,0.11663413047790527,0.8525969386100769,0.3328537046909332,0.1474030464887619,0.29289549589157104,0.42800000309944153,0.725417971611023,0.6025508046150208,0.5197432041168213,5.828291893005371,0.5027322173118591,2.6418986320495605,test,MMNN,8
0,0.35608264803886414,0.8384937047958374,0.6425881385803223,0.7012702822685242,0.8907327055931091,0.7316835522651672,0.6706479787826538,0.7742264270782471,0.9058647155761719,0.35741183161735535,0.09413525462150574,0.5648785829544067,0.16443482041358948,0.0700465589761734,0.6740588545799255,0.09145975112915039,0.8805257678031921,0.29872971773147583,0.11947423219680786,0.2768009305000305,0.5044924020767212,0.7742264270782471,0.671288251876831,0.5817960500717163,6.826214790344238,0.39455315470695496,3.429216146469116,train,MMNN,9
1,0.39139804244041443,0.8132852911949158,0.6007433533668518,0.6451680660247803,0.8629634976387024,0.662109375,0.622163712978363,0.7435603737831116,0.8863773941993713,0.3992566466331482,0.11362260580062866,0.4989379048347473,0.15372678637504578,0.08454722911119461,0.6595584750175476,0.10216749459505081,0.8658736944198608,0.3548319339752197,0.13412630558013916,0.3030864894390106,0.451551228761673,0.7435603737831116,0.6225595474243164,0.5110417604446411,5.287177085876465,0.4504363536834717,2.899552583694458,test,MMNN,9
